Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
4055,AUBN,Financial Services,Banks—Regional,NASDAQ,89.04,41,44,29,38
4056,GOOS,Consumer Cyclical,Apparel Manufacturing,NYSE,89.02,41,38,78,28
4057,PMM,Financial Services,Asset Management,NYSE,89.01,41,82,55,41
4058,JRI,Financial Services,Asset Management,NYSE,89.0,41,37,44,34
4059,SENEA,Consumer Defensive,Packaged Foods,NASDAQ,89.0,41,48,84,89
4060,HPF,Financial Services,Asset Management,NYSE,88.99,41,50,45,40
4061,HLMN,Industrials,Tools & Accessories,NASDAQ,88.99,41,41,52,31
4062,BCSF,Financial Services,Asset Management,NYSE,88.98,41,43,53,52
4063,UGI,Utilities,Utilities—Regulated Gas,NYSE,88.97,41,46,80,41
4064,IVT,Real Estate,REIT—Retail,NYSE,88.96,41,28,44,48
4065,SD,Energy,Oil & Gas E&P,NYSE,88.94,41,18,72,95
4066,HYI,Financial Services,Asset Management,NYSE,88.93,41,54,54,49
4067,DAC,Industrials,Marine Shipping,NYSE,88.93,41,28,24,37
4068,HQL,Financial Services,Asset Management,NYSE,88.93,41,49,40,48
4069,HYT,Financial Services,Asset Management,NYSE,88.93,41,39,44,38
4070,ICD,Energy,Oil & Gas Drilling,NYSE,88.93,41,43,81,36
4071,LTHM,Basic Materials,Specialty Chemicals,NYSE,88.92,41,28,38,93
4072,TM,Consumer Cyclical,Auto Manufacturers,NYSE,88.9,41,45,32,39
4073,GDRX,Healthcare,Health Information Services,NASDAQ,88.89,41,46,14,5
4074,DBL,Financial Services,Asset Management,NYSE,88.89,41,53,49,46
4075,XRX,Technology,Information Technology Services,NASDAQ,88.88,41,40,46,39
4076,RWAY,Financial Services,Credit Services,NASDAQ,88.88,41,44,56,54
4077,PCK,Financial Services,Asset Management,NYSE,88.88,41,30,27,45
4078,RAVE,Consumer Cyclical,Restaurants,NASDAQ,88.87,41,89,96,96
4079,CWEN,Utilities,Utilities—Renewable,NYSE,88.87,41,34,69,71
4080,BNJ,n/a,n/a,NYSE,88.85,41,40,42,36
4081,CBIO,Healthcare,Biotechnology,NASDAQ,88.85,41,60,99,99
4082,CHN,Financial Services,Asset Management,NYSE,88.85,41,51,86,28
4083,CORT,Healthcare,Biotechnology,NASDAQ,88.85,41,44,28,96
4084,UNP,Industrials,Railroads,NYSE,88.81,41,36,49,55
4085,ETSY,Consumer Cyclical,Internet Retail,NASDAQ,88.81,41,54,89,41
4086,LBRDP,Communication Services,Telecom Services,NASDAQ,88.79,41,43,37,51
4087,XFLT,Financial Services,Asset Management,NYSE,88.78,41,39,39,34
4088,FIVN,Technology,Software—Infrastructure,NASDAQ,88.78,41,23,31,12
4089,SGHC,Consumer Cyclical,Gambling,NYSE,88.76,41,44,11,18
4090,NUVA,Healthcare,Medical Devices,NASDAQ,88.76,41,30,33,37
4091,MNSB,Financial Services,Banks—Regional,NASDAQ,88.76,41,49,88,88
4092,PDCO,Healthcare,Medical Distribution,NASDAQ,88.76,41,42,47,53
4093,AFG,Financial Services,Insurance—Property & Casualty,NYSE,88.75,41,48,77,86
4094,ESMT,Technology,Software—Infrastructure,NYSE,88.74,41,63,37,67
4095,AGTI,Healthcare,Health Information Services,NYSE,88.74,41,32,24,51
4096,NYMT,Real Estate,REIT—Mortgage,NASDAQ,88.73,41,20,46,31
4097,ETV,Financial Services,Asset Management,NYSE,88.73,41,43,26,52
4098,GMRE,Real Estate,REIT—Healthcare Facilities,NYSE,88.72,41,27,44,15
4099,JHI,Financial Services,Asset Management,NYSE,88.72,41,42,37,34
4100,CHK,Energy,Oil & Gas E&P,NASDAQ,88.71,41,30,76,96
4101,HTZ,Industrials,Rental & Leasing Services,NASDAQ,88.71,41,52,30,42
4102,RLJ,Real Estate,REIT—Hotel & Motel,NYSE,88.71,41,33,38,46
4103,IAF,Financial Services,Asset Management,NYSE MKT,88.69,41,35,46,33
4104,SII,Financial Services,Asset Management,NYSE,88.69,41,47,75,45
4105,WTTR,Energy,Oil & Gas Equipment & Services,NYSE,88.68,41,23,90,91
4106,MRVL,Technology,Semiconductors,NASDAQ,88.67,41,24,20,19
4107,MDT,Healthcare,Medical Devices,NYSE,88.67,41,39,26,44
4108,MNSBP,Financial Services,Banks—Regional,NASDAQ,88.65,41,56,50,70
4109,KIM,Real Estate,REIT—Retail,NYSE,88.65,41,35,54,48
4110,HQH,Financial Services,Asset Management,NYSE,88.63,40,42,39,49
4111,VTRS,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,88.62,40,49,75,47
4112,ABT,Healthcare,Medical Devices,NYSE,88.61,40,43,51,60
4113,MHNC,n/a,n/a,NYSE,88.6,40,57,50,47
4114,UFCS,Financial Services,Insurance—Property & Casualty,NASDAQ,88.6,40,36,45,93
4115,WKSP,Consumer Cyclical,Auto Parts,NASDAQ,88.6,40,35,8,31
4116,CRGY,Energy,Oil & Gas E&P,NYSE,88.59,40,21,26,68
4117,AIZN,n/a,n/a,NYSE,88.59,40,54,52,48
4118,AIRC,Real Estate,REIT—Residential,NYSE,88.58,40,37,26,40
4119,PAXS,Financial Services,Asset Management,NYSE,88.58,40,30,37,49
4120,ECF,Financial Services,Asset Management,NYSE MKT,88.58,40,46,35,40
4121,PNI,Financial Services,Asset Management,NYSE,88.57,40,33,34,32
4122,DOCU,Technology,Software—Application,NASDAQ,88.56,40,41,30,10
4123,NNDM,Technology,Computer Hardware,NASDAQ,88.56,40,82,27,24
4124,ACMR,Technology,Semiconductor Equipment & Materials,NASDAQ,88.56,40,56,20,6
4125,PFL,Financial Services,Asset Management,NYSE,88.56,40,45,40,42
4126,PIM,Financial Services,Asset Management,NYSE,88.56,40,47,42,59
4127,KF,Financial Services,Asset Management,NYSE,88.54,40,34,40,27
4128,TCRX,Healthcare,Biotechnology,NASDAQ,88.54,40,52,13,49
4129,TD,Financial Services,Banks—Diversified,NYSE,88.53,40,32,48,57
4130,UBSI,Financial Services,Banks—Regional,NASDAQ,88.52,40,54,78,88
4131,MIO,n/a,n/a,NYSE,88.5,40,39,35,26
4132,TPVG,Financial Services,Asset Management,NYSE,88.5,40,26,26,33
4133,AMSC,Industrials,Specialty Industrial Machinery,NASDAQ,88.5,40,76,32,16
4134,CIF,Financial Services,Asset Management,NYSE,88.49,40,46,40,37
4135,NTRS,Financial Services,Asset Management,NASDAQ,88.48,40,34,42,39
4136,AVDX,Technology,Software—Infrastructure,NASDAQ,88.48,40,50,91,52
4137,DTM,Energy,Oil & Gas Midstream,NYSE,88.47,40,35,68,87
4138,OB,Communication Services,Internet Content & Information,NASDAQ,88.45,40,52,15,12
4139,AMZN,Consumer Cyclical,Internet Retail,NASDAQ,88.44,40,32,17,39
4140,DORM,Consumer Cyclical,Auto Parts,NASDAQ,88.44,40,41,30,53
4141,WPC,Real Estate,REIT—Diversified,NYSE,88.42,40,59,75,53
4142,MOS,Basic Materials,Agricultural Inputs,NYSE,88.4,40,46,34,71
4143,ECCC,Financial Services,Asset Management,NYSE,88.38,40,41,40,46
4144,YY,Communication Services,Internet Content & Information,NASDAQ,88.38,40,32,82,32
4145,AMT,Real Estate,REIT—Specialty,NYSE,88.35,40,33,68,35
4146,ZIP,Industrials,Staffing & Employment Services,NYSE,88.35,40,33,33,42
4147,NBTX,Healthcare,Biotechnology,NASDAQ,88.34,40,25,21,36
4148,ONEW,Consumer Cyclical,Recreational Vehicles,NASDAQ,88.34,40,20,26,38
4149,BBU,Industrials,Conglomerates,NYSE,88.33,40,27,22,36
4150,RMMZ,n/a,n/a,NYSE,88.32,40,40,43,50
4151,IFS,Financial Services,Banks—Regional,NYSE,88.32,40,39,69,48
4152,TALS,Healthcare,Biotechnology,NASDAQ,88.3,40,24,2,7
4153,EMN,Basic Materials,Specialty Chemicals,NYSE,88.3,40,33,56,28
4154,MLVF,Financial Services,Banks—Regional,NASDAQ,88.29,40,66,84,59
4155,CSSEN,n/a,n/a,NASDAQ,88.28,40,61,55,73
4156,VTR,Real Estate,REIT—Healthcare Facilities,NYSE,88.28,40,42,75,27
4157,FNB,Financial Services,Banks—Regional,NYSE,88.27,40,64,74,89
4158,HNW,Financial Services,Asset Management,NYSE MKT,88.27,40,43,37,38
4159,AKTS,Technology,Communication Equipment,NASDAQ,88.24,40,26,67,12
4160,UAA,Consumer Cyclical,Apparel Manufacturing,NYSE,88.24,40,25,82,15
4161,ZVIA,Consumer Defensive,Beverages—Non-Alcoholic,NYSE,88.24,40,20,72,33
4162,NXGN,Healthcare,Health Information Services,NASDAQ,88.23,40,48,43,87
4163,SFBC,Financial Services,Banks—Regional,NASDAQ,88.22,40,57,47,86
4164,WIW,Financial Services,Asset Management,NYSE,88.22,40,35,33,45
4165,DHR,Healthcare,Diagnostics & Research,NYSE,88.2,40,41,52,66
4166,MUE,Financial Services,Asset Management,NYSE,88.2,40,43,39,46
4167,AKR,Real Estate,REIT—Retail,NYSE,88.19,40,27,45,26
4168,PNFPP,Financial Services,Banks—Regional,NASDAQ,88.19,40,36,45,62
4169,CAF,Financial Services,Asset Management,NYSE,88.19,40,56,43,39
4170,TSLX,Financial Services,Asset Management,NYSE,88.18,40,39,42,43
4171,SACH,Real Estate,REIT—Mortgage,NYSE MKT,88.18,40,29,21,31
4172,SENEB,Consumer Defensive,Packaged Foods,NASDAQ,88.18,40,51,86,89
4173,GLTO,Healthcare,Biotechnology,NASDAQ,88.18,40,80,34,50
4174,FITBI,Financial Services,Banks—Regional,NASDAQ,88.16,40,32,51,63
4175,MNOV,Healthcare,Biotechnology,NASDAQ,88.15,40,41,71,32
4176,SILC,Technology,Communication Equipment,NASDAQ,88.15,40,43,92,60
4177,TEAM,Technology,Software—Application,NASDAQ,88.14,40,39,12,37
4178,HAYW,Industrials,Electrical Equipment & Parts,NYSE,88.14,40,60,45,12
4179,AZZ,Industrials,Metal Fabrication,NYSE,88.11,39,42,83,36
4180,AVPT,Technology,Software—Infrastructure,NASDAQ,88.11,39,33,42,24
4181,EVTC,Technology,Software—Infrastructure,NYSE,88.1,39,50,35,41
4182,SIGIP,Financial Services,Insurance—Property & Casualty,NASDAQ,88.1,39,48,35,39
4183,INFY,Technology,Information Technology Services,NYSE,88.08,39,39,35,53
4184,BNL,Real Estate,REIT—Diversified,NYSE,88.07,39,42,36,30
4185,EIC,n/a,n/a,NYSE,88.06,39,44,27,57
4186,MXL,Technology,Semiconductors,NASDAQ,88.06,39,31,38,24
4187,EW,Healthcare,Medical Devices,NYSE,88.06,39,39,20,37
4188,BTCS,Financial Services,Capital Markets,NASDAQ,88.05,39,58,27,8
4189,PK,Real Estate,REIT—Hotel & Motel,NYSE,88.05,39,31,28,29
4190,RAMP,Technology,Software—Infrastructure,NYSE,88.05,39,31,45,12
4191,LVOXU,Technology,Software—Infrastructure,NASDAQ,88.04,39,78,47,46
4192,TESS,Technology,Communication Equipment,NASDAQ,88.04,39,39,42,30
4193,FFBC,Financial Services,Banks—Regional,NASDAQ,88.03,39,51,76,88
4194,LEVI,Consumer Cyclical,Apparel Manufacturing,NYSE,88.03,39,44,44,28
4195,BAL,Exchange Traded Fund,USA,NYSE ARCA,88.02,39,35,32,52
4196,SELB,Healthcare,Biotechnology,NASDAQ,88.01,39,79,46,57
4197,CMRE,Industrials,Marine Shipping,NYSE,87.99,39,42,35,33
4198,IHIT,Financial Services,Asset Management,NYSE,87.97,39,50,47,59
4199,WSM,Consumer Cyclical,Specialty Retail,NYSE,87.96,39,48,40,44
4200,HBANM,Financial Services,Banks—Regional,NASDAQ,87.96,39,33,40,59
4201,CLSK,Technology,Software—Application,NASDAQ,87.95,39,14,10,9
4202,RHI,Industrials,Staffing & Employment Services,NYSE,87.95,39,51,25,48
4203,FROG,Technology,Software—Application,NASDAQ,87.93,39,32,34,53
4204,BPYPM,n/a,n/a,NASDAQ,87.92,39,36,30,35
4205,EXPI,Real Estate,Real Estate Services,NASDAQ,87.9,39,31,26,20
4206,DHIL,Financial Services,Asset Management,NASDAQ,87.9,39,38,69,58
4207,CNFR,Financial Services,Insurance—Property & Casualty,NASDAQ,87.9,39,31,26,38
4208,ELME,Real Estate,REIT—Office,NYSE,87.88,39,32,31,34
4209,OFC,Real Estate,REIT—Office,NYSE,87.88,39,44,73,59
4210,ANAB,Healthcare,Biotechnology,NASDAQ,87.87,39,34,29,91
4211,GOGO,Communication Services,Telecom Services,NASDAQ,87.87,39,53,81,37
4212,GWRS,Utilities,Utilities—Regulated Water,NASDAQ,87.81,39,34,69,37
4213,CSWC,Financial Services,Asset Management,NASDAQ,87.8,39,35,39,34
4214,WAFD,Financial Services,Banks—Regional,NASDAQ,87.8,39,58,71,89
4215,PYCR,Technology,Software—Application,NASDAQ,87.8,39,33,28,88
4216,NX,Industrials,Building Products & Equipment,NYSE,87.8,39,36,81,56
4217,SQ,Technology,Software—Infrastructure,NYSE,87.79,39,52,38,13
4218,BHFAM,Financial Services,Insurance—Life,NASDAQ,87.79,39,32,38,39
4219,LPLA,Financial Services,Capital Markets,NASDAQ,87.79,39,66,76,96
4220,LDOS,Technology,Information Technology Services,NYSE,87.77,39,42,66,61
4221,OLP,Real Estate,REIT—Diversified,NYSE,87.75,39,30,32,35
4222,PZG,Basic Materials,Gold,NYSE MKT,87.74,39,19,38,15
4223,CRIS,Healthcare,Biotechnology,NASDAQ,87.74,39,10,14,7
4224,NEX,Energy,Oil & Gas Equipment & Services,NYSE,87.73,39,45,86,97
4225,COGT,Healthcare,Biotechnology,NASDAQ,87.73,39,94,85,98
4226,CCLP,Energy,Oil & Gas Equipment & Services,NASDAQ,87.72,39,75,65,48
4227,NMS,Financial Services,Asset Management,NYSE,87.71,39,39,29,35
4228,OCFCP,Financial Services,Banks—Regional,NASDAQ,87.69,39,26,42,68
4229,CODI,Industrials,Conglomerates,NYSE,87.69,39,48,54,36
4230,RUM,Technology,Software—Application,NASDAQ,87.69,39,48,25,44
4231,LOAN,Real Estate,REIT—Mortgage,NASDAQ,87.69,39,60,64,67
4232,EPAM,Technology,Information Technology Services,NYSE,87.68,39,46,46,56
4233,RUTH,Consumer Cyclical,Restaurants,NASDAQ,87.66,39,44,43,70
4234,CSGS,Technology,Software—Infrastructure,NASDAQ,87.66,39,35,45,80
4235,NDAQ,Financial Services,Financial Data & Stock Exchanges,NASDAQ,87.64,39,40,74,66
4236,BFS,Real Estate,REIT—Retail,NYSE,87.64,39,37,40,39
4237,TCI,Real Estate,Real Estate Services,NYSE,87.63,39,61,85,77
4238,AFYA,Consumer Defensive,Education & Training Services,NASDAQ,87.61,39,30,83,88
4239,THG,Financial Services,Insurance—Property & Casualty,NYSE,87.6,39,45,43,79
4240,WVVI,Consumer Defensive,Beverages—Wineries & Distilleries,NASDAQ,87.6,39,46,27,32
4241,TAC,Utilities,Utilities—Independent Power Producers,NYSE,87.58,39,29,47,33
4242,AQN,Utilities,Utilities—Renewable,NYSE,87.57,39,22,10,37
4243,SKGRW,n/a,n/a,NASDAQ,87.56,39,91,74,28
4244,CVLY,Financial Services,Banks—Regional,NASDAQ,87.56,39,57,78,57
4245,NCV,Financial Services,Asset Management,NYSE,87.56,39,28,44,28
4246,LAZ,Financial Services,Capital Markets,NYSE,87.55,39,53,76,50
4247,SKM,Communication Services,Telecom Services,NYSE,87.55,39,40,34,29
4248,LNN,Industrials,Farm & Heavy Construction Machinery,NYSE,87.55,39,48,77,91
4249,SAR,Financial Services,Asset Management,NYSE,87.53,38,52,80,41
4250,TCBIO,Financial Services,Banks—Regional,NASDAQ,87.53,38,24,45,48
4251,III,Technology,Information Technology Services,NASDAQ,87.53,38,39,28,29
4252,LOCO,Consumer Cyclical,Restaurants,NASDAQ,87.53,38,80,50,70
4253,MGTA,Healthcare,Biotechnology,NASDAQ,87.51,38,8,1,10
4254,ONTF,Technology,Software—Application,NYSE,87.5,38,27,23,24
4255,IFN,Financial Services,Asset Management,NYSE,87.5,38,40,29,49
4256,MUA,Financial Services,Asset Management,NYSE,87.5,38,43,42,37
4257,PPC,Consumer Defensive,Packaged Foods,NASDAQ,87.49,38,45,54,33
4258,MBINN,Financial Services,Banks—Regional,NASDAQ,87.49,38,21,42,47
4259,CHMG,Financial Services,Banks—Regional,NASDAQ,87.48,38,63,74,69
4260,UNF,Industrials,Specialty Business Services,NYSE,87.48,38,79,81,57
4261,PLMR,Financial Services,Insurance—Property & Casualty,NASDAQ,87.46,38,44,18,98
4262,TRUE,Communication Services,Internet Content & Information,NASDAQ,87.44,38,23,95,7
4263,BNR,Healthcare,Diagnostics & Research,NASDAQ,87.43,38,46,24,6
4264,WFC,Financial Services,Banks—Diversified,NYSE,87.42,38,38,38,64
4265,USOI,Exchange Traded Fund,USA,NASDAQ,87.41,38,36,25,50
4266,DADA,Consumer Cyclical,Internet Retail,NASDAQ,87.41,38,87,99,8
4267,LAZR,Consumer Cyclical,Auto Parts,NASDAQ,87.4,38,75,13,29
4268,CLPT,Healthcare,Medical Devices,NASDAQ,87.4,38,26,42,39
4269,PLOW,Consumer Cyclical,Auto Parts,NYSE,87.38,38,53,88,62
4270,AEL,Financial Services,Insurance—Life,NYSE,87.36,38,33,87,90
4271,AORT,Healthcare,Medical Devices,NYSE,87.36,38,19,28,15
4272,KIO,Financial Services,Asset Management,NYSE,87.35,38,34,36,39
4273,LTRX,Technology,Communication Equipment,NASDAQ,87.34,38,31,22,28
4274,SMMT,Healthcare,Biotechnology,NASDAQ,87.3,38,28,99,28
4275,SBT,Financial Services,Banks—Regional,NASDAQ,87.3,38,20,45,87
4276,PTMN,Financial Services,Asset Management,NASDAQ,87.28,38,50,50,45
4277,MFV,Financial Services,Asset Management,NYSE,87.28,38,33,37,33
4278,MBINO,Financial Services,Banks—Regional,NASDAQ,87.27,38,38,46,60
4279,GNSS,Technology,Scientific & Technical Instruments,NASDAQ,87.26,38,87,95,36
4280,TRT,Technology,Semiconductor Equipment & Materials,NYSE MKT,87.26,38,50,24,63
4281,QURE,Healthcare,Biotechnology,NASDAQ,87.25,38,82,77,59
4282,SITC,Real Estate,REIT—Retail,NYSE,87.24,38,37,54,33
4283,WHLRD,Real Estate,REIT—Retail,NASDAQ,87.23,38,70,68,53
4284,GLAD,Financial Services,Asset Management,NASDAQ,87.23,38,40,51,40
4285,IDBA,Technology,Software—Application,NASDAQ,87.21,38,22,20,9
4286,WIA,Financial Services,Asset Management,NYSE,87.21,38,32,32,37
4287,FTEK,Industrials,Pollution & Treatment Controls,NASDAQ,87.2,38,40,93,47
4288,TRST,Financial Services,Banks—Regional,NASDAQ,87.18,38,52,85,87
4289,PAYX,Industrials,Staffing & Employment Services,NASDAQ,87.18,38,40,52,60
4290,PROV,Financial Services,Banks—Regional,NASDAQ,87.17,38,45,41,61
4291,ULCC,Industrials,Airlines,NASDAQ,87.17,38,44,79,32
4292,KODK,Industrials,Specialty Business Services,NYSE,87.16,38,26,16,49
4293,OSK,Industrials,Farm & Heavy Construction Machinery,NYSE,87.16,38,41,76,42
4294,PZZA,Consumer Cyclical,Restaurants,NASDAQ,87.15,38,42,39,28
4295,JJN,Exchange Traded Fund,USA,NYSE ARCA,87.14,38,28,86,65
4296,NMAI,n/a,n/a,NYSE,87.14,38,36,32,26
4297,LBRT,Energy,Oil & Gas Equipment & Services,NYSE,87.13,38,44,88,89
4298,PINC,Healthcare,Health Information Services,NASDAQ,87.12,38,40,37,60
4299,STSS,Healthcare,Medical Instruments & Supplies,NASDAQ,87.11,38,32,85,48
4300,BOKF,Financial Services,Banks—Regional,NASDAQ,87.1,38,49,82,91
4301,DHCNI,n/a,n/a,NASDAQ,87.1,38,45,24,25
4302,REZI,Industrials,Security & Protection Services,NYSE,87.08,38,34,24,57
4303,HBANP,Financial Services,Banks—Regional,NASDAQ,87.07,38,39,41,46
4304,LMFA,Financial Services,Credit Services,NASDAQ,87.03,38,21,10,11
4305,EQT,Energy,Oil & Gas E&P,NYSE,87.01,38,27,41,98
4306,PMT,Real Estate,REIT—Mortgage,NYSE,87.01,38,24,55,29
4307,MBINP,Financial Services,Banks—Regional,NASDAQ,87.01,38,51,50,60
4308,EDRY,Industrials,Marine Shipping,NASDAQ,87.0,38,53,56,23
4309,HSCS,Healthcare,Medical Devices,NASDAQ,86.99,38,15,9,55
4310,IDYA,Healthcare,Biotechnology,NASDAQ,86.99,38,89,90,87
4311,BYFC,Financial Services,Banks—Regional,NASDAQ,86.98,38,37,22,36
4312,SSRM,Basic Materials,Gold,NASDAQ,86.94,38,26,69,39
4313,CDRO,Consumer Cyclical,Gambling,NASDAQ,86.93,38,31,35,28
4314,IVZ,Financial Services,Asset Management,NYSE,86.93,38,37,80,30
4315,CUBA,Financial Services,Asset Management,NASDAQ,86.92,38,34,30,44
4316,UGIC,Utilities,Utilities—Regulated Gas,NYSE,86.91,38,44,68,46
4317,DC,Basic Materials,Gold,NYSE MKT,86.9,38,24,29,28
4318,PEB,Real Estate,REIT—Hotel & Motel,NYSE,86.9,38,21,20,28
4319,FRMEP,Financial Services,Banks—Regional,NASDAQ,86.89,37,57,48,67
4320,HTLFP,Financial Services,Banks—Regional,NASDAQ,86.88,37,36,47,65
4321,SNFCA,Financial Services,Mortgage Finance,NASDAQ,86.87,37,38,46,35
4322,DBTX,Healthcare,Biotechnology,NASDAQ,86.86,37,95,17,28
4323,HPI,Financial Services,Asset Management,NYSE,86.85,37,42,51,39
4324,NXGL,Healthcare,Medical Instruments & Supplies,NASDAQ,86.84,37,49,20,25
4325,HFBL,Financial Services,Banks—Regional,NASDAQ,86.8,37,29,30,69
4326,OXLC,Financial Services,Asset Management,NASDAQ,86.8,37,37,35,29
4327,HPS,Financial Services,Asset Management,NYSE,86.79,37,42,46,45
4328,VIVK,Energy,Oil & Gas E&P,NASDAQ,86.78,37,27,12,9
4329,LBAI,Financial Services,Banks—Regional,NASDAQ,86.77,37,55,76,87
4330,BKSC,Financial Services,Banks—Regional,NASDAQ,86.77,37,43,47,60
4331,ESLT,Industrials,Aerospace & Defense,NASDAQ,86.75,37,48,25,89
4332,SYF,Financial Services,Credit Services,NYSE,86.74,37,34,39,43
4333,ACNB,Financial Services,Banks—Regional,NASDAQ,86.73,37,54,87,85
4334,MIY,Financial Services,Asset Management,NYSE,86.7,37,38,31,55
4335,GRF,Financial Services,Asset Management,NYSE MKT,86.7,37,47,40,70
4336,ARI,Real Estate,REIT—Mortgage,NYSE,86.68,37,43,83,39
4337,ESOA,Industrials,Engineering & Construction,NASDAQ,86.65,37,22,52,97
4338,HEQ,Financial Services,Asset Management,NYSE,86.64,37,43,43,64
4339,MBNKP,Financial Services,Banks—Regional,NASDAQ,86.63,37,51,50,60
4340,MAA,Real Estate,REIT—Residential,NYSE,86.62,37,37,36,38
4341,TRP,Energy,Oil & Gas Midstream,NYSE,86.61,37,27,29,38
4342,NGVC,Consumer Defensive,Grocery Stores,NYSE,86.61,37,30,16,31
4343,NBN,Financial Services,Banks—Regional,NASDAQ,86.58,37,42,81,91
4344,RNW,Utilities,Utilities—Renewable,NASDAQ,86.57,37,17,26,41
4345,TSAT,Technology,Communication Equipment,NASDAQ,86.57,37,15,38,8
4346,VRNS,Technology,Software—Infrastructure,NASDAQ,86.55,37,35,20,26
4347,NKX,Financial Services,Asset Management,NYSE,86.55,37,45,43,45
4348,SQM,Basic Materials,Specialty Chemicals,NYSE,86.54,37,33,77,95
4349,NPV,Financial Services,Asset Management,NYSE,86.54,37,37,33,51
4350,EGRX,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,86.54,37,17,30,19
4351,DMO,Financial Services,Asset Management,NYSE,86.54,37,41,35,40
4352,EBTC,Financial Services,Banks—Regional,NASDAQ,86.53,37,47,72,52
4353,BHE,Technology,Electronic Components,NYSE,86.53,37,37,85,89
4354,SPE,Financial Services,Asset Management,NYSE,86.52,37,32,31,44
4355,CAN,Technology,Computer Hardware,NASDAQ,86.52,37,31,16,26
4356,ENFN,Technology,Software—Application,NYSE,86.5,37,58,35,53
4357,RMR,Real Estate,Real Estate Services,NASDAQ,86.48,37,41,70,51
4358,SSBK,Financial Services,Banks—Regional,NASDAQ,86.47,37,50,87,95
4359,BBUC,Financial Services,Asset Management,NYSE,86.47,37,21,19,35
4360,JJT,n/a,n/a,NYSE ARCA,86.47,37,33,71,20
4361,LXP,Real Estate,REIT—Industrial,NYSE,86.45,37,36,58,37
4362,PLG,Basic Materials,Other Precious Metals & Mining,NYSE MKT,86.45,37,22,67,57
4363,PINE,Real Estate,REIT—Retail,NYSE,86.44,37,35,82,59
4364,EKSO,Healthcare,Medical Instruments & Supplies,NASDAQ,86.4,37,24,46,21
4365,CSAN,Energy,Oil & Gas Refining & Marketing,NYSE,86.4,37,21,52,42
4366,ZTEK,Healthcare,Medical Instruments & Supplies,NASDAQ,86.4,37,27,16,13
4367,DPSI,Technology,Software—Application,NYSE MKT,86.4,37,62,97,97
4368,PRLB,Industrials,Metal Fabrication,NYSE,86.39,37,48,12,30
4369,RCKY,Consumer Cyclical,Footwear & Accessories,NASDAQ,86.39,37,26,74,10
4370,VOD,Communication Services,Telecom Services,NASDAQ,86.38,37,45,22,30
4371,SRCE,Financial Services,Banks—Regional,NASDAQ,86.37,37,48,79,90
